@relation 'MusicMoods-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R2,4-weka.filters.unsupervised.attribute.Remove-R6-7-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R7'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.601,0.446,0.821,4,0.024,0.75469,206942,97.063,0.222,0.208,0.000228,0.978,0.0592,1,-16.847,10,0.0384,0.443,0
0.379,0.333,0.912,4,0.709,0.10939,244307,119.513,0.959,0.0781,0,0.44,0.0485,0,-11.793,2,0.459,0.847,1
0.576,0.468,1,4,0.478,0,161373,128.102,0.348,0.117,0.814,0.114,0.0386,1,-7.043,8,0.787,0.727,1
0.404,0.596,1,4,0.973,0,182507,118.657,0.972,0.0475,0.0004,0.194,0.059,1,-13.469,8,0.58,0.833,1
0.7,0.921,0.885,4,0,2.50195,328560,79.258,0.264,0.101,0.0878,0.84,0.0341,1,-19.375,0,0.124,0.542,0
0.617,0.674,0.819,4,0.232,0.29442,323500,155.181,0.154,0.244,0.000207,0.591,0.0272,1,-9.518,1,0.455,0.514,0
0.731,0.816,0.984,4,0.84,0.17392,185653,122.033,0.72,0.778,0.000007,0.0266,0.0548,1,-4.637,7,0.863,0.616,1
0.574,0.632,1,4,0.786,0,210244,128.015,0.363,0.0905,0.00137,0.122,0.0573,0,-6.951,8,0.707,0.688,1
0.15,0,1,4,0.014,0.22422,212107,66.002,0.71,0.0778,0,0.0149,0.0311,0,-4.505,11,0.693,0.663,1
0.578,0.547,0.748,4,0.133,0,155293,85.043,0.335,0.12,0,0.893,0.116,1,-16.484,6,0.0409,0.571,0
0.812,0.78,0.229,4,0.083,0,295933,56.643,0.0553,0.0781,0.95,0.749,0.0422,1,-15.82,0,0.376,0.0687,0
0.516,0.497,1,4,0.295,0,295947,162.019,0.247,0.426,0.000267,0.0194,0.0308,0,-4.899,3,0.845,0.469,0
0.697,0.438,1,4,0.853,4.06349,275373,123.841,0.542,0.834,0.0073,0.000066,0.0394,1,-6.294,7,0.812,0.688,1
0.394,0.394,1,4,0.765,0.52739,343293,144.008,0.87,0.0757,0.000825,0.305,0.03,1,-11.258,7,0.719,0.697,0
0.615,0.511,0.767,4,0.02,2.3278,362000,98.04,0.0372,0.0884,0.824,0.932,0.0451,0,-24.766,5,0.077,0.16,0
0.837,1,0.981,3,0.188,0.1858,197947,121.267,0.245,0.111,0.0346,0.787,0.0364,1,-14.786,8,0.0724,0.567,0
0.6,0.473,0.998,4,0.875,0.22476,366000,132.979,0.519,0.0705,0.187,0.00241,0.043,1,-2.474,1,0.966,0.434,0
0.614,0.641,1,4,0.75,0.19728,168681,95.031,0.349,0.195,0,0.0831,0.0447,1,-5.82,0,0.757,0.698,1
0.337,0.034,1,4,0.969,0.20163,167493,131.989,0.916,0.369,0.000003,0.089,0.266,1,-4.621,2,0.836,0.769,1
0.473,0.42,1,4,0.584,0.13923,469413,179.933,0.246,0.303,0.153,0.581,0.0586,1,-9.771,4,0.741,0.545,0
0.638,0.695,0.936,4,0.264,0.10535,257480,87.773,0.352,0.0896,0.0177,0.0718,0.0257,1,-11.782,4,0.383,0.418,0
0.597,0.614,0.973,4,0.294,0.38839,187293,184.91,0.321,0.0818,0.000013,0.000998,0.185,0,-3.676,5,0.949,0.366,1
0.473,0.495,1,4,0.229,0,214120,110.008,0.567,0.264,0.000451,0.00758,0.144,0,-5.684,9,0.755,0.897,1
0.539,0.553,1,4,0.959,0.32508,243533,127.941,0.8,0.195,0.000066,0.0156,0.0437,1,-4.946,1,0.673,0.764,1
0.534,0.411,0.685,3,0.076,0.27855,514533,185.406,0.214,0.0744,0.00356,0.024,0.034,0,-8.319,9,0.434,0.223,0
0.667,0.617,0.893,4,0.45,0.11587,108760,108.084,0.223,0.444,0.124,0.178,0.0307,1,-14.405,7,0.466,0.465,0
0.318,0.422,1,4,0.375,5.00971,246413,151.999,0.194,0.0971,0.00747,0.464,0.0322,1,-9.191,7,0.583,0.499,0
0.406,0.329,0.995,4,0.58,0,203646,165.015,0.878,0.0923,0.033,0.105,0.0401,1,-5.644,2,0.828,0.447,1
0.47,0.397,0.882,4,0.854,0.38304,169250,104.063,0.514,0.334,0,0.00577,0.0413,0,-3.011,11,0.919,0.614,1
0.354,0.026,0.664,4,0.147,0.3424,145640,99.082,0.881,0.104,0,0.0933,0.0416,1,-6.199,9,0.822,0.427,1
0.724,0.965,1,4,0.263,0.16825,196693,187.84,0.964,0.0693,0.52,0.0253,0.154,1,-1.445,0,0.623,0.661,1
0.338,0.214,0.913,4,0.246,0,241587,173.069,0.0513,0.358,0.0858,0.00165,0.0323,0,-2.896,5,0.835,0.496,1
0.437,0.138,0.849,4,0.551,0.24367,398907,171.033,0.182,0.0928,0.898,0.018,0.0255,1,-10.811,1,0.439,0.467,0
0.142,0,1,4,0.121,0.62667,202693,163.937,0.964,0.0753,0,0.314,0.0598,0,-5.926,11,0.75,0.666,1
0.517,0.554,1,4,0.503,0.06952,208300,127.986,0.33,0.294,0.86,0.00308,0.0701,0,-6.698,2,0.98,0.366,1
0.658,0.697,0.995,4,0.921,0.56299,199027,126.043,0.962,0.112,0,0.237,0.0265,1,-11.188,7,0.63,0.657,1
0.623,0.76,1,3,0.106,0,216787,194.557,0.298,0.0834,0.00471,0.0639,0.0347,0,-8.362,9,0.553,0.266,0
0.574,0.75,1,4,0.667,0.08426,271840,128.002,0.15,0.118,0.00767,0.000301,0.0306,1,-6.658,9,0.562,0.501,1
0.58,0.275,0.995,4,0.216,0.7698,224080,121.902,0.32,0.0984,0.000122,0.95,0.034,1,-9.455,3,0.237,0.671,0
0.427,0.313,0.962,4,0.182,0.38349,253027,87.588,0.668,0.108,0.000944,0.0071,0.0328,0,-4.602,9,0.9,0.454,0
0.765,0.725,0.984,3,0.057,0.54503,347067,125.696,0.167,0.0972,0.000151,0.907,0.0375,1,-13.806,11,0.0915,0.591,0
0.516,0.504,1,4,0.954,0,218702,122.024,0.415,0.0718,0.000057,0.0282,0.0628,1,-5.474,0,0.895,0.707,1
0.407,0.099,1,4,0.725,0.35878,203520,124.915,0.568,0.379,0.000004,0.0932,0.0387,0,-2.505,6,0.891,0.645,1
0.724,0.785,0.994,4,0.18,5.1258,375720,115.069,0.222,0.12,0.795,0.011,0.0384,1,-5.412,2,0.701,0.378,0
0.706,0.695,0.65,4,0.433,0.26844,208440,168.89,0.484,0.368,0.288,0.00167,0.04,1,-3.168,7,0.842,0.351,0
0.517,0.32,0.892,4,0.547,5.00971,259973,94.073,0.0357,0.0962,0.526,0.251,0.0282,0,-12.761,11,0.333,0.341,0
0.274,0.094,0.748,4,0.525,0.12834,287387,157.944,0.345,0.116,0.0503,0.159,0.151,1,-6.616,7,0.818,0.128,1
0.769,0.851,0.528,3,0.333,2.31039,267127,76.096,0.441,0.118,0,0.836,0.0293,1,-8.565,5,0.422,0.435,0
0.114,0.171,0.899,4,0.159,0.18027,249693,144.676,0.2,0.102,0,0.813,0.0312,0,-8.351,4,0.201,0.439,0
0.726,0.915,0.634,4,0,7.83673,342400,64.787,0.0768,0.0932,0.000339,0.588,0.0326,1,-14.66,7,0.158,0.427,0
0.609,0.369,0.811,5,0.25,0,152213,83.416,0.0675,0.138,0.965,0.757,0.0297,0,-16.392,11,0.275,0.293,0
0.782,1,0.989,4,0.136,0.13927,285653,153.994,0.328,0.107,0.658,0.00538,0.0271,1,-7.666,10,0.678,0.457,0
0.331,0.255,0.998,4,0.838,0.09288,404423,126.003,0.4,0.0955,0.112,0.0109,0.114,0,-9.3,10,0.787,0.803,1
0.725,0.823,1,4,0.883,0.11016,219787,120.054,0.71,0.0657,0,0.102,0.0403,0,-5.334,10,0.842,0.781,1
0.604,0.562,1,4,0.265,0,254253,98.516,0.824,0.183,0,0.293,0.0345,0,-3.134,11,0.803,0.575,1
0.641,0.656,1,3,0.195,0.16249,238173,168.494,0.127,0.122,0.0213,0.969,0.031,0,-11.836,11,0.242,0.334,0
0.339,0.18,1,4,0.615,0.20993,140000,94.058,0.533,0.0893,0.00137,0.0816,0.253,0,-7.422,6,0.478,0.815,1
0.694,0.701,1,4,0.802,0.95782,174107,99.053,0.846,0.109,0,0.0764,0.209,1,-4.573,2,0.805,0.808,1
0.523,0.482,1,4,0.902,0.33664,200133,142.013,0.37,0.144,0.551,0.00245,0.0464,1,-5.379,1,0.519,0.787,1
0.367,0.442,1,4,0.625,0.29692,240827,106.026,0.779,0.137,0.000017,0.163,0.165,1,-7.924,0,0.455,0.93,0
0.581,0.43,1,4,0.094,0,228893,85.696,0.316,0.203,0,0.00568,0.165,0,-8.168,8,0.606,0.77,0
0.463,0.646,1,4,0.844,0.22771,169427,126.257,0.483,0.819,0.00169,0.00553,0.403,1,-5.96,10,0.847,0.606,1
0.718,0.724,0.988,4,0.499,0,242693,131.358,0.348,0.112,0.104,0.000691,0.036,1,-4.89,2,0.899,0.484,1
0.585,0.562,1,4,0.415,0,201987,200.423,0.45,0.288,0,0.378,0.179,1,-3.897,2,0.88,0.365,1
0.616,0.538,0.772,4,0.618,0,305253,113.936,0.0447,0.112,0.675,0.42,0.0338,0,-6.711,7,0.581,0.462,0
0.734,0.611,0.945,1,0.121,4.58014,294427,82.021,0.125,0.261,0.000135,0.75,0.03,0,-9.737,9,0.195,0.215,0
0.74,0.857,0.984,4,0.075,0.1873,401747,60.063,0.252,0.293,0.1,0.629,0.0486,1,-16.532,7,0.196,0.372,0
0.487,0.575,0.856,4,0.848,1.25728,232667,136.696,0.835,0.0849,0.000291,0.00836,0.0282,0,-3.566,9,0.855,0.613,1
0.513,0.727,0.919,4,0.6,0.09864,240600,128.988,0.427,0.258,0,0.109,0.181,0,-4.997,1,0.673,0.91,1
0.273,0,0.503,4,0.741,0.22635,257573,122.033,0.224,0.124,0.000014,0.335,0.0366,1,-5.114,3,0.774,0.519,0
0.492,0.504,1,4,0.901,0.08735,209813,148.015,0.73,0.0644,0,0.0725,0.0705,1,-3.203,9,0.893,0.495,1
0.464,0.574,0.355,4,0.765,0.27864,208693,133.544,0.546,0.0847,0.0121,0.132,0.0482,1,-6.23,8,0.847,0.676,1
0.262,0.122,1,4,0.128,0,237533,154.009,0.884,0.843,0.000897,0.000585,0.0556,0,-5.392,4,0.958,0.615,1
0.468,0.402,0.495,4,0.028,0.12807,142973,74.984,0.222,0.278,0,0.358,0.0261,1,-4.31,4,0.515,0.457,0
0.551,0.657,1,4,0.23,0.68494,379653,176.044,0.611,0.729,0.621,0.00282,0.0493,1,-8.37,7,0.929,0.52,1
0.444,0.487,0.625,4,0.079,0.34789,191800,87.544,0.314,0.106,0.0176,0.92,0.0269,1,-9.841,2,0.313,0.439,0
0.51,0.391,0.996,4,0.072,0.08127,147160,140.426,0.33,0.311,0.0371,0.779,0.0297,1,-12.796,8,0.174,0.354,1
0.447,0.368,0.905,4,0.859,0.16259,396853,127.016,0.649,0.904,0.384,0.0216,0.0399,1,-6.589,6,0.865,0.661,1
0.497,0.521,0.879,4,0.883,0.61451,169613,137.912,0.976,0.0755,0.00023,0.112,0.0376,0,-10.423,2,0.555,0.737,1
0.542,0.623,1,4,0.875,0,200109,126.994,0.549,0.341,0.000001,0.00871,0.106,1,-7.586,2,0.595,0.729,1
0.319,0.278,0.91,4,0.329,0,412773,90.826,0.503,0.105,0.232,0.00112,0.0321,1,-8.479,0,0.757,0.42,1
0.474,0.859,0.99,4,0.59,0,119969,167.884,0.588,0.221,0.885,0.000003,0.0423,1,-4.993,9,0.911,0.274,0
0.531,0.462,1,4,0.641,0.36005,255733,91.983,0.82,0.0878,0,0.312,0.0818,1,-3.844,0,0.708,0.679,0
0.781,0.733,0.996,4,0.003,0.23147,189627,84.015,0.307,0.12,0,0.411,0.0287,0,-8.372,6,0.365,0.522,0
0.405,0.325,0.976,4,0.043,0.15084,715707,161.408,0.711,0.0832,0.792,0.736,0.0348,1,-16.449,8,0.449,0.529,1
0.727,0.622,1,4,0.588,0,211333,93.966,0.354,0.354,0,0.105,0.156,1,-8.837,7,0.745,0.63,0
0.289,0.91,0.92,4,0.954,0.5722,210520,132.998,0.908,0.133,0.853,0.136,0.0349,1,-6.723,0,0.894,0.738,1
0.381,0.342,0.996,4,0.718,0,285480,119.994,0.352,0.235,0.261,0.000998,0.1,1,-8.488,9,0.438,0.868,1
0.605,0.728,1,4,0.724,0.68526,223400,129.038,0.289,0.277,0.233,0.000507,0.0452,0,-7.783,11,0.909,0.638,1
0.264,0.187,1,4,0.812,0.19238,211173,114.997,0.58,0.159,0.277,0.000155,0.0482,0,-9.386,4,0.935,0.586,1
0.503,0.414,0.996,4,0.889,0.1741,186653,165.847,0.48,0.112,0.208,0.00002,0.0763,1,-3.782,2,0.992,0.313,1
0.631,0.645,0.96,4,0.074,2.99537,212933,148.132,0.41,0.379,0.000002,0.304,0.045,0,-7.319,8,0.729,0.439,0
0.418,0.467,1,4,0.256,0.26712,373093,116.123,0.927,0.102,0.000121,0.0287,0.165,0,-11.628,0,0.327,0.582,1
0.237,0,1,4,0.726,0.16231,234753,133.326,0.489,0.0759,0.0118,0.000451,0.0524,1,-5.696,2,0.934,0.56,1
0.599,0.633,1,4,0.477,0.25016,207467,80.949,0.276,0.0869,0.00147,0.903,0.029,1,-12.312,7,0.172,0.585,0
0.6,0.524,0.888,4,0.359,1.08014,228867,79.999,0.179,0.0955,0.0197,0.645,0.031,1,-8.197,7,0.399,0.345,0
0.498,0.602,1,4,0.894,0,280693,123.968,0.75,0.0697,0.000886,0.00226,0.134,0,-8.54,6,0.756,0.751,1
0.403,0.259,0.921,4,0.165,0.21488,151773,109.196,0.102,0.175,0.00181,0.602,0.0299,1,-13.023,5,0.305,0.47,0
0.369,0.333,0.264,4,0.135,0,203080,73.908,0.304,0.122,0.725,0.000377,0.146,0,-15.17,9,0.453,0.354,1
0.282,0.074,0.995,4,0.845,0.27941,194773,121.968,0.728,0.0555,0,0.0039,0.0781,1,-5.353,1,0.751,0.692,1
0.459,0.868,0.966,4,0.352,0.2122,280373,139.99,0.377,0.086,0.104,0.161,0.0313,1,-10.294,6,0.535,0.574,0
0.428,0.503,1,4,0.778,0.43524,189920,120.018,0.753,0.213,0.00218,0.43,0.033,1,-5.911,0,0.892,0.635,1
0.411,0.268,1,4,0.904,0.2263,265973,104.001,0.855,0.053,0,0.00369,0.0716,0,-6.858,5,0.554,0.921,1
0.708,0.384,0.502,4,0.246,0.34834,288187,77.705,0.126,0.731,0,0.779,0.0263,1,-5.702,7,0.311,0.392,0
0.496,0.282,1,4,0.497,0,179133,145.291,0.691,0.271,0.000003,0.225,0.0628,0,-10.651,2,0.624,0.65,0
0.499,0.388,1,3,0.219,0.14281,231119,120.123,0.161,0.198,0.393,0.00946,0.031,0,-9.176,1,0.389,0.352,0
0.622,0.686,0.993,4,0.024,0.07546,165870,102.023,0.822,0.556,0,0.0446,0.0706,1,-5.259,7,0.71,0.705,1
0.326,0.124,0.91,4,0.075,1.07397,209813,152.996,0.636,0.332,0.000077,0.00103,0.0612,1,-2.67,2,0.979,0.391,1
0.727,0.801,0.907,4,0.092,0.27841,229760,101.92,0.282,0.201,0,0.548,0.0281,1,-9.55,7,0.356,0.289,0
0.692,0.626,0.522,4,0.658,0.17796,383253,126.93,0.434,0.261,0.0318,0.000048,0.0344,0,-9.557,9,0.716,0.436,1
0.671,0.518,0.984,4,0.318,0.16658,373920,139.752,0.248,0.0959,0.743,0.00121,0.0911,0,-6.599,1,0.908,0.271,0
0.531,0.511,1,4,0.431,0.11637,182767,122.053,0.406,0.102,0,0.324,0.0673,0,-7.061,0,0.574,0.791,1
0.274,0.17,0.961,4,0.041,0,272987,91.779,0.507,0.905,0,0.379,0.346,0,-4.291,11,0.933,0.649,1
0.447,0.193,1,4,0.862,2.24073,210081,129.902,0.592,0.224,0,0.0292,0.0395,0,-3.116,0,0.873,0.662,1
0.501,0.46,0.909,4,0.797,0.22068,174829,134.973,0.61,0.268,0.709,0.0829,0.0357,1,-8.024,10,0.942,0.7,1
0.322,0.76,0.987,4,0.819,0.19488,242133,120.856,0.319,0.282,0.029,0.00014,0.0319,0,-5.308,4,0.819,0.58,0
0,0.01,0.998,4,0.687,0,225467,128.003,0.0373,0.375,0.159,0.228,0.045,1,-8.631,6,0.825,0.553,1
0.457,0.449,0.509,3,0.114,0.32503,224640,171.31,0.0771,0.304,0,0.943,0.546,1,-23.439,8,0.0872,0.451,0
0.84,0.798,1,3,0.246,0,102885,172.014,0.0589,0.0916,0.955,0.93,0.0429,0,-32.248,4,0.00867,0.0903,0
0.7,0.581,0.091,4,0.019,6.25197,283760,82.868,0.101,0.0836,0.954,0.954,0.0456,0,-14.483,11,0.0453,0.077,0
0.366,0.489,0.986,4,0.767,4.02866,368947,119.652,0.701,0.107,0.904,0.737,0.0486,0,-9.4,8,0.684,0.804,1
0.473,0.534,1,4,0.762,0.14512,449680,126.008,0.354,0.0398,0.0295,0.0148,0.126,0,-8.761,3,0.555,0.876,1
0.494,0.649,0.962,4,0.713,0.26132,277333,94.315,0.182,0.427,0.00006,0.0673,0.0401,0,-7.49,4,0.585,0.607,0
0.655,0.204,0.631,4,0.148,0,231907,70.198,0.0766,0.111,0.934,0.752,0.0316,1,-18.707,7,0.175,0.0885,0
0.452,0.424,0.939,4,0.823,3.08245,317733,117.006,0.331,0.155,0.00154,0.376,0.0467,0,-7.778,2,0.741,0.666,0
0.567,0.579,0.973,4,0.475,1.07927,204200,152.269,0.527,0.0568,0.0887,0.000254,0.0875,0,-4.72,2,0.869,0.459,1
0.541,0.707,0.99,4,0.844,6.01397,129760,98.347,0.678,0.102,0.0334,0.0415,0.0519,1,-4.464,9,0.888,0.699,1
0.709,0.56,0.8,4,0.083,1.08308,185707,100.524,0.223,0.111,0.0724,0.966,0.033,1,-15.638,0,0.131,0.457,0
0.871,0.932,0.854,3,0.45,0.20317,201549,97.057,0.736,0.157,0.00273,0.629,0.0261,0,-6.838,10,0.56,0.589,0
0.386,0.33,0.893,4,0.677,0.28757,283933,101.262,0.761,0.154,0.087,0.0211,0.0357,1,-11.568,10,0.86,0.472,1
0.44,0.367,1,3,0.34,0.6751,264573,135.286,0.225,0.366,0.0516,0.0413,0.0346,1,-12.842,0,0.421,0.555,0
0.492,0.386,0.919,4,0.686,0,242959,107.885,0.698,0.939,0,0.266,0.0737,0,-6.75,7,0.907,0.591,1
0.464,0.484,0.984,4,0.327,0.44113,260701,135.02,0.134,0.0257,0.843,0.000056,0.105,0,-7.311,10,0.529,0.52,1
0.768,0.86,0.981,4,0.103,0.1649,242227,149.71,0.282,0.124,0,0.153,0.0306,1,-5.318,6,0.532,0.353,0
0.832,0.839,0.946,3,0.168,4.5337,356653,130.063,0.0685,0.0546,0.0427,0.306,0.0303,1,-9.55,2,0.464,0.26,0
0.464,0.631,0.969,4,0.179,0.17456,258800,102.845,0.325,0.0918,0,0.0959,0.0349,0,-3.554,2,0.744,0.668,1
0.599,0.67,1,4,0.378,0.4029,253573,140.006,0.347,0.121,0.00294,0.821,0.0318,1,-13.107,0,0.254,0.465,0
0.378,0.558,1,4,0.413,3.65714,297320,179.937,0.0839,0.0944,0.515,0.269,0.0337,0,-13.692,10,0.356,0.45,0
0.668,0.537,0.405,4,0.025,6.0488,554760,72.153,0.0538,0.228,0.87,0.622,0.0371,1,-10.07,0,0.507,0.0761,0
0.367,0.287,1,4,0.988,0,425947,127.02,0.611,0.114,0.598,0.0268,0.25,1,-9.171,0,0.38,0.872,1
0.194,0.166,0.805,4,0.153,0.0971,131627,82.787,0.167,0.152,0,0.843,0.033,1,-12.489,4,0.274,0.246,0
0.395,0.212,1,4,0.722,0.30771,236467,118.859,0.622,0.827,0,0.0142,0.0899,1,-5.283,1,0.917,0.605,1
0.266,0,0.016,4,0.406,1.28762,253560,93.97,0.361,0.0994,0.928,0.35,0.0283,1,-19.199,10,0.339,0.245,0
0.526,0.532,0.929,4,0.829,0.12181,495413,128.013,0.371,0.106,0.63,0.087,0.0635,1,-9.116,6,0.522,0.757,1
0.378,0.345,0.936,4,0.161,0.45819,283947,150.811,0.0577,0.147,0.00138,0.866,0.0311,1,-12.751,6,0.205,0.27,0
0.195,0.489,0.908,4,0.478,0.23719,223627,186.202,0.352,0.351,0,0.00223,0.114,1,-4.76,5,0.986,0.404,1
0.328,0.54,1,4,0.874,0.12213,231507,125.037,0.581,0.14,0,0.0155,0.105,0,-5.075,11,0.883,0.871,1
0.878,0.854,1,4,0.859,0.42345,538080,99.998,0.219,0.11,0.823,0.602,0.044,1,-15.19,5,0.464,0.685,1
0.507,0.498,0.847,3,0.055,2.34522,418827,94.206,0.172,0.0713,0.0372,0.343,0.0329,1,-10.132,3,0.479,0.186,0
0.467,0.374,1,4,0.223,0.15138,259627,96.07,0.766,0.326,0,0.0145,0.0658,0,-4.078,5,0.815,0.741,1
0.318,0.122,0.933,4,0.055,0,193453,196.988,0.599,0.604,0,0.279,0.354,1,-4.914,2,0.99,0.357,1
0.472,0.724,1,4,0.333,0.17175,216333,89.72,0.856,0.0786,0.0459,0.205,0.0306,1,-8.996,10,0.667,0.724,1
0.512,0.557,1,4,0.541,0,306187,170.084,0.299,0.131,0.538,0.0373,0.0605,1,-9.339,9,0.573,0.551,0
0.671,0.606,0.974,4,0.078,4.08091,232147,117.93,0.357,0.0868,0.00027,0.873,0.0384,1,-13.878,7,0.176,0.593,0
0.632,0.514,0.41,3,0.351,0.3658,308613,72.456,0.165,0.108,0.000545,0.925,0.0299,1,-13.677,10,0.12,0.357,0
0.647,0.643,0.849,4,0.106,0.2624,224987,76.177,0.0388,0.114,0.735,0.919,0.0341,0,-23.435,4,0.0479,0.321,0
0.455,0.289,1,4,0.272,0.28467,221227,87.001,0.255,0.138,0.000698,0.00659,0.125,1,-8.211,7,0.684,0.721,0
0.73,0.315,0.57,4,0.652,0.40045,231000,132.035,0.513,0.139,0.000011,0.0983,0.0311,1,-5.59,9,0.684,0.67,1
0.883,1,0.976,4,0.962,0.36934,130053,144.214,0.968,0.115,0.000599,0.869,0.107,0,-9.158,4,0.496,0.763,0
0.67,0.745,0.898,4,0.842,0,196541,136.031,0.603,0.133,0.00184,0.000253,0.0508,1,-4.916,1,0.967,0.613,1
0.817,1,1,4,0.917,0.21166,182320,118.013,0.278,0.226,0.92,0.0108,0.0304,0,-7.399,9,0.638,0.694,0
0.759,0.863,1,4,0.109,0.21918,183160,91.671,0.215,0.0929,0.000088,0.403,0.0251,1,-8.48,2,0.375,0.563,0
0.585,0.339,1,4,0.338,4.83556,234693,111.878,0.173,0.16,0,0.439,0.031,0,-6.466,4,0.542,0.527,0
0.247,0.008,0.947,4,0.363,0.2444,264360,121.791,0.122,0.678,0.839,0.644,0.0335,0,-28.167,0,0.105,0.55,1
0.364,0.039,0.684,3,0.137,0.95646,453080,122.735,0.0329,0.126,0.871,0.568,0.046,1,-14.772,7,0.25,0.389,0
0.517,0.435,1,4,0.691,0.21469,215693,131.959,0.748,0.0385,0.000007,0.0191,0.0535,0,-2.944,7,0.857,0.668,1
0.59,0.591,0.992,4,0.856,2.03175,242613,134.022,0.5,0.103,0,0.0107,0.0327,1,-6.835,11,0.795,0.557,0
0.46,0.559,0.864,4,0.982,0.5283,284040,133.019,0.766,0.339,0.569,0.00193,0.0364,1,-6.432,5,0.853,0.623,1
0.665,0.624,0.717,4,0.163,0.238,210027,167.781,0.695,0.577,0.000538,0.138,0.0256,1,-13.536,2,0.281,0.573,0
0.165,0.025,1,4,1,0,232093,127.959,0.576,0.194,0.0562,0.000846,0.0704,0,-2.437,4,0.975,0.861,1
0.81,0.871,0.948,4,0.022,0,245933,147.01,0.29,0.129,0.000021,0.182,0.0303,1,-5.069,0,0.571,0.404,0
0.572,0.508,1,4,0.776,0.44748,220773,105.722,0.488,0.0975,0.000817,0.0915,0.121,1,-20.243,8,0.174,0.82,0
0.703,0.556,1,4,0.842,0.11991,244173,120.017,0.699,0.063,0.782,0.0809,0.0779,1,-10.546,7,0.677,0.85,1
0.644,0.663,1,4,0.077,0.31315,276893,82.99,0.617,0.13,0,0.348,0.18,1,-4.429,6,0.744,0.703,1
0.464,0.574,0.355,4,0.765,0.27864,208693,133.544,0.546,0.0847,0.0121,0.132,0.0482,1,-6.23,8,0.847,0.676,1
0.549,0.667,1,4,0.661,2.44971,184533,136.065,0.675,0.0703,0.493,0.0112,0.0384,1,-4.47,0,0.966,0.474,0
0.668,0.734,0.667,4,0.095,0,379267,83.481,0.273,0.761,0,0.61,0.05,1,-11.599,10,0.497,0.263,0
0.337,0.368,1,4,0.814,0,208133,119.986,0.664,0.232,0.000004,0.00492,0.0461,0,-3.168,1,0.815,0.788,1
0.476,0.191,0.883,4,0.033,0,259107,63.844,0.13,0.0808,0.000013,0.894,0.0296,1,-10.789,4,0.217,0.373,0
0.592,0.606,1,4,0.328,0.57546,293732,124.971,0.909,0.0518,0.000446,0.000065,0.036,1,-5.559,6,0.89,0.58,1
0.735,0.719,1,4,0.656,0.36458,259267,110.193,0.484,0.0564,0.153,0.00314,0.031,1,-7.25,2,0.718,0.529,0
0.637,0.54,1,3,0.377,0,327907,79.555,0.0796,0.124,0.437,0.696,0.0409,0,-14.583,4,0.165,0.517,0
0.291,0.16,0.995,4,0.838,0.61778,374200,135.977,0.204,0.129,0.0114,0.191,0.0242,0,-8.162,6,0.42,0.701,0
0.658,0.67,0.873,4,0.06,4.5337,247667,110.237,0.0397,0.11,0.82,0.221,0.0458,1,-15.489,11,0.201,0.407,0
0.413,0.399,0.981,4,0.78,0,283587,128.05,0.448,0.573,0,0.0443,0.0449,1,-5.932,0,0.802,0.699,1
0.422,0.506,1,4,0.964,0,148173,104.273,0.529,0.277,0,0.0457,0.0326,0,-3.179,4,0.755,0.83,1
0.662,0.767,0.877,4,0.846,0.25605,296133,123.889,0.552,0.122,0.00699,0.116,0.0282,0,-9.183,4,0.717,0.611,0
0.6,0.663,0.655,4,0,7.82512,205893,111.567,0.179,0.0743,0,0.395,0.04,0,-9.233,4,0.546,0.52,0
0.184,0.065,0.936,4,0.752,0.16245,205293,170.496,0.309,0.108,0.000451,0.00744,0.271,1,-2.701,1,0.895,0.794,1
0.679,0.822,1,4,0.806,0.58612,185293,127.931,0.477,0.554,0.00329,0.228,0.106,0,-7.281,8,0.715,0.696,1
0.307,0.494,0.97,4,0.654,0.1976,222173,132.563,0.137,0.0695,0.000574,0.00353,0.0579,1,-4.365,9,0.951,0.257,1
0.495,0.476,0.994,4,0.978,1.02172,226580,126.991,0.78,0.583,0.0503,0.00364,0.0394,0,-4.498,10,0.891,0.727,1
0.467,0.379,0.415,3,0.093,0,168960,77.904,0.0999,0.111,0.36,0.906,0.0256,1,-14.518,4,0.204,0.511,0
0.72,0.91,1,4,0.906,2.92571,217027,128.006,0.601,0.431,0.454,0.0795,0.281,0,-6.079,7,0.939,0.817,1
0.437,0.289,1,4,0.881,0.70404,219000,121.962,0.486,0.0808,0,0.0705,0.0424,0,-12.267,1,0.816,0.732,1
0.329,0.042,1,4,0.196,0.18621,304213,135.482,0.483,0.094,0.897,0.182,0.0426,1,-10.346,2,0.46,0.713,0
0.517,0.034,1,4,0.125,3.04762,80280,59.693,0.034,0.538,0.929,0.417,0.037,0,-13.65,7,0.155,0.0642,0
